fund_name,provider,quarter,fee,return_1yr,return_5yr,risk,fum,members,alloc_cash,alloc_nz_fixed,alloc_intl_fixed,alloc_aus_equities,alloc_intl_equities,alloc_listed_property,alloc_unlisted_property,alloc_other,alloc_commodities
Cash Fund,Westpac KiwiSaver Scheme,2020-12-31,0.35,0.73,,,510108698.62,42875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Oneanswer KiwiSaver Scheme,2021-03-31,0.29,0.62,,,63007366.65,1617,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ KiwiSaver Scheme,2021-03-31,0.27,0.62,,,760035850.2,43867,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ Default KiwiSaver Scheme,2021-03-31,0.28,0.62,,,18486576.38,714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,New Zealand Defence Force KiwiSaver Scheme,2021-03-31,0.57,0.04,,,2947095.87,217,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Westpac KiwiSaver Scheme,2021-03-31,0.35,0.61,,,498130014.61,42243,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Mercer KiwiSaver Scheme,2021-09-30,0.34,0.1,,,25900460.3,1296,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,MAS KiwiSaver Scheme,2021-09-30,0.51,0.56,,,12229382.0,423,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Oneanswer KiwiSaver Scheme,2021-09-30,0.23,0.37,,,65503594.81,1571,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ KiwiSaver Scheme,2021-09-30,0.23,0.36,,,776175206.7,42660,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ Default KiwiSaver Scheme,2021-09-30,0.24,0.36,,,18659395.66,708,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,New Zealand Defence Force KiwiSaver Scheme,2021-09-30,0.54,-0.04,,,2729073.82,211,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Westpac KiwiSaver Scheme,2021-09-30,0.27,0.35,,,478680474.6,40464,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Mercer KiwiSaver Scheme,2021-12-31,0.34,0.16,,,26355450.69,1302,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,MAS KiwiSaver Scheme,2021-12-31,0.51,0.5,,,11191041.0,405,100.0,,,,,,,,
Cash Fund,Oneanswer KiwiSaver Scheme,2021-12-31,0.23,0.39,,,64057220.42,1540,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ KiwiSaver Scheme,2021-12-31,0.23,0.39,,,791233122.9,42537,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ Default KiwiSaver Scheme,2021-12-31,0.24,0.38,,,18859203.72,720,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,New Zealand Defence Force KiwiSaver Scheme,2021-12-31,0.54,0.01,,,2687811.75,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Westpac KiwiSaver Scheme,2021-12-31,0.27,0.37,,,481289751.3,40045,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Mercer KiwiSaver Scheme,2022-03-31,0.34,0.26,,,28989087.2,1328,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,MAS KiwiSaver Scheme,2022-03-31,0.51,0.54,,,13335982.0,420,100.0,,,,,,,,
Cash Fund,Oneanswer KiwiSaver Scheme,2022-03-31,0.23,0.43,,,67362264.79,1569,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ KiwiSaver Scheme,2022-03-31,0.23,0.43,,,846291123.5,43403,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ Default KiwiSaver Scheme,2022-03-31,0.24,0.42,,,21746109.63,764,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,New Zealand Defence Force KiwiSaver Scheme,2022-03-31,0.54,0.12,,,3248483.16,212,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Westpac KiwiSaver Scheme,2022-03-31,0.27,0.48,,,524406545.6,40743,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Mercer KiwiSaver Scheme,2022-12-31,0.31,1.52,,,33937150.45,1379,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,MAS KiwiSaver Scheme,2022-12-31,0.51,1.41,,,15523110.0,449,100.0,,,,,,,,
Cash Fund,Oneanswer KiwiSaver Scheme,2022-12-31,0.22,1.55,,,72423092.58,1632,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ KiwiSaver Scheme,2022-12-31,0.23,1.54,,,985723469.4,45586,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,ANZ Default KiwiSaver Scheme,2022-12-31,0.23,1.55,,,27417732.72,847,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,New Zealand Defence Force KiwiSaver Scheme,2022-12-31,0.5,1.43,,,3348326.62,222,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Fund,Westpac KiwiSaver Scheme,2022-12-31,0.27,1.62,,,587896374.5,41398,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2020-09-30,1.64,,,,883126.0,17,16.43,7.46,29.95,14.49,27.8,0.0,0.0,3.87,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2020-12-31,1.64,,,,0.0,,16.91,6.96,29.65,14.64,28.9,0.0,0.0,2.94,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2021-03-31,1.44,,,,1202948.0,36,6.1,0.0,0.0,93.9,0.0,0.0,0.0,0.0,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2021-09-30,1.44,9.86,,,1303137.0,45,1.74,0.0,0.0,98.26,0.0,0.0,0.0,0.0,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2021-12-31,1.44,6.99,,,1403574.0,57,0.91,0.0,0.0,99.09,0.0,0.0,0.0,0.0,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2022-03-31,1.44,3.23,,,1167033.0,50,1.308,0.0,0.0,98.692,0.0,0.0,0.0,0.0,0.0
Castle Point 5 Oceans Fund,Superlife KiwiSaver Scheme,2022-12-31,1.43,-4.6,,,1344886.0,69,0.977,0.0,0.0,0.0,0.0,0.0,0.0,99.023,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2013-09-30,1.02,9.41,,,83121921.38,4633,18.19,14.54,29.38,11.41,20.39,6.09,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2013-09-30,1.04,9.35,,,288249937.4,34686,17.83,14.97,29.32,11.15,20.39,6.34,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2013-09-30,0.58,7.9,,,5789057.02,407,15.95,14.99,34.89,8.69,19.76,5.72,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2013-12-31,1.02,8.76,,,86762935.29,4627,16.53,13.28,32.89,9.36,21.93,6.01,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2013-12-31,1.04,8.75,,,310454669.1,35943,16.88,13.22,32.71,9.31,21.8,6.08,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2013-12-31,0.58,7.97,,,6228149.63,426,13.98,15.04,34.91,9.02,21.07,5.98,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2014-03-31,1.02,6.43,,,89590972.4,4542,14.94,13.33,33.2,9.31,23.17,6.05,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2014-03-31,1.04,6.45,,,335479969.4,37074,15.54,13.31,32.81,8.97,23.51,5.86,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2014-03-31,0.58,6.18,,,7022390.0,450,15.49,14.84,34.72,8.96,20.11,5.88,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2014-06-30,0.94,9.17,,,93694416.52,4554,19.24,10.97,32.54,8.94,22.05,6.26,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2014-06-30,0.94,9.12,,,361960065.8,38243,19.3,11.09,33.05,8.71,21.89,5.96,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2014-06-30,0.56,8.81,,,9210501.6,567,16.85,14.9,34.74,9.43,18.15,5.93,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2014-09-30,0.94,9.08,,,98872916.15,4525,16.8,11.05,32.9,7.9,25.65,5.7,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2014-09-30,0.94,9.02,,,401826462.3,39209,16.59,11.22,33.43,7.85,24.95,5.96,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2014-09-30,0.56,9.12,,,11939231.56,653,16.83,11.18,33.39,7.86,24.85,5.89,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2014-12-31,0.94,10.34,,,104487722.89,4506,16.93,11.08,33.07,8.43,24.4,6.09,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2014-12-31,0.94,10.29,,,444632169.19,40282,16.87,10.9,33.62,8.32,24.3,5.99,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2014-12-31,0.56,10.56,,,13804685.74,683,17.05,11.09,33.08,8.46,24.34,5.98,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2015-03-31,0.94,12.85,,,112472342.86,4505,22.28,10.58,30.01,7.42,23.69,6.02,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2015-03-31,0.94,12.82,,,484638460.49,40473,22.32,10.28,30.07,7.31,24.16,5.86,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2015-03-31,0.56,12.95,,,16353965.02,717,23.03,10.34,30.07,7.0,23.73,5.83,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2015-06-30,0.92,10.47,,,114408021.0,4545,21.45,10.52,30.08,7.66,24.36,5.93,0.0,0.0,
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2015-06-30,0.92,10.52,,,507155244.71,41960,22.35,10.4,29.72,7.57,24.06,5.9,0.0,0.0,
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2015-06-30,0.86,10.61,,,17784557.86,755,22.11,10.46,30.0,7.6,23.93,5.9,0.0,0.0,
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2016-12-31,0.94,2.91,,,145472472.86,4667,22.26,14.15,32.01,8.12,17.39,6.07,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2016-12-31,0.95,2.9,,,723965106.0,46105,22.47,14.11,31.92,8.11,17.35,6.04,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2016-12-31,0.95,2.89,,,28671870.0,1005,22.45,14.26,31.99,8.1,17.21,5.99,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2017-12-31,0.93,7.65,,,163337457.04,4505,19.58,14.02,31.11,9.28,19.88,6.13,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2017-12-31,0.94,7.57,,,895753954.0,47250,19.9,13.92,31.1,9.13,19.89,6.06,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2017-12-31,0.95,7.55,,,36222161.0,1115,20.07,13.78,31.27,8.96,19.86,6.06,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2018-03-31,0.93,4.17,,,166060861.76,4523,17.75,14.01,32.14,8.9,21.48,5.72,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2018-03-31,0.94,4.12,,,914556967.44,47651,18.05,13.9,32.03,8.83,21.41,5.78,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2018-03-31,0.95,4.14,,,37441740.83,1167,18.02,14.0,31.97,8.85,21.41,5.75,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2018-06-30,0.89,5.64,,,173583472.0,4524,17.42,13.93,31.55,9.45,21.73,5.92,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2018-06-30,0.91,5.58,,,959902236.8,48015,17.33,13.87,31.63,9.44,21.76,5.97,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2018-06-30,0.92,5.63,,,39847079.47,1255,17.47,13.89,31.56,9.23,21.86,5.99,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2018-09-30,0.89,5.33,,,181970977.9,4504,16.27,13.95,32.59,8.49,22.77,5.93,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2018-09-30,0.91,5.3,,,1013648862.65,48152,16.27,13.95,32.58,8.49,22.77,5.93,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2018-09-30,0.92,5.36,,,44168984.1,1370,16.27,13.95,32.59,8.49,22.77,5.93,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2018-12-31,0.89,-1.21,,,176221142.42,4474,14.43,13.66,33.29,7.59,25.08,5.95,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2018-12-31,0.91,-1.2,,,1004803336.9,48513,14.43,13.66,33.29,7.59,25.08,5.95,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2018-12-31,0.92,-1.16,,,44341597.4,1460,14.43,13.66,33.29,7.59,25.08,5.95,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2019-03-31,0.89,4.96,,,187937008.88,4470,20.13,13.0,31.66,7.92,21.09,6.2,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2019-03-31,0.91,4.94,,,1089004828.67,48800,20.13,13.0,31.66,7.92,21.09,6.2,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2019-03-31,0.92,4.97,,,49909913.36,1571,20.13,13.0,31.66,7.92,21.09,6.2,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2019-06-30,0.89,4.92,,,194449909.11,4443,19.49,13.42,31.66,8.07,21.87,5.49,0.0,0.0,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2019-06-30,0.9,4.91,,,1128295024.73,48851,19.49,13.42,31.66,8.07,21.87,5.49,0.0,0.0,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2019-06-30,0.9,4.92,,,53363702.83,1668,19.49,13.42,31.66,8.07,21.87,5.49,0.0,0.0,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2019-12-31,0.89,10.93,,,205555243.53,4389,18.73,12.9,31.8,7.94,22.29,5.18,0.0,1.16,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2019-12-31,0.9,10.92,,,1228597045.76,48711,18.72,12.9,31.81,7.94,22.29,5.18,0.0,1.16,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2019-12-31,0.9,10.92,,,61412276.35,1795,18.72,12.9,31.81,7.94,22.29,5.18,0.0,1.16,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2020-03-31,0.89,0.18,,,196388151.22,4384,19.3,14.4,32.04,7.17,20.9,4.66,0.0,1.53,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2020-03-31,0.9,0.17,,,1189727049.35,49420,19.3,14.4,32.04,7.17,20.9,4.66,0.0,1.53,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2020-03-31,0.9,0.17,,,61228954.73,1960,19.3,14.4,32.04,7.17,20.9,4.66,0.0,1.53,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2020-06-30,0.9,3.24,,,210133112.64,4326,15.81,13.82,31.37,9.28,23.49,4.73,0.0,1.5,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2020-06-30,0.91,3.24,,,1288695277.02,49136,15.81,13.82,31.37,9.28,23.49,4.73,0.0,1.5,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2020-06-30,0.91,3.24,,,67877912.73,1969,15.8,13.82,31.38,9.28,23.49,4.73,0.0,1.5,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2020-09-30,0.9,3.13,,,218984841.12,4300,16.22,13.3,30.58,8.98,24.46,5.04,0.0,1.43,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2020-09-30,0.91,3.12,,,1367451061.92,49159,16.21,13.3,30.58,8.98,24.46,5.04,0.0,1.43,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2020-09-30,0.91,3.12,,,73578014.08,2036,16.21,13.3,30.59,8.98,24.46,5.04,0.0,1.43,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2020-12-31,0.9,6.33,,,230156598.66,4271,15.61,13.13,30.07,9.29,24.63,5.82,0.0,1.46,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2020-12-31,0.91,6.32,,,1455926074.18,49030,15.6,13.13,30.07,9.29,24.63,5.82,0.0,1.46,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2020-12-31,0.91,6.32,,,77889852.04,2078,15.6,13.13,30.08,9.29,24.63,5.82,0.0,1.45,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2021-03-31,0.9,12.66,,,230768344.5,4221,14.73,13.4,29.91,8.78,25.64,5.77,0.0,1.77,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2021-03-31,0.91,12.65,,,1482621209.45,48820,14.72,13.4,29.91,8.78,25.64,5.77,0.0,1.77,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2021-03-31,0.91,12.64,,,86997569.39,2206,14.72,13.4,29.92,8.78,25.64,5.77,0.0,1.76,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2021-09-30,0.9,7.48,,,240387583.2,4100,20.29,11.26,27.45,7.42,26.32,5.51,0.0,1.76,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2021-09-30,0.9,7.47,,,1571649567.0,48066,20.29,11.26,27.45,7.41,26.32,5.51,0.0,1.76,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2021-09-30,0.91,7.47,,,100082978.3,2397,20.27,11.26,27.46,7.42,26.32,5.51,0.0,1.75,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2021-12-31,0.9,5.7,,,245091190.0,4083,21.73,11.69,27.68,6.45,25.32,5.31,0.0,1.82,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2021-12-31,0.9,5.7,,,1622672911.0,47812,21.73,11.69,27.68,6.45,25.32,5.31,0.0,1.82,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2021-12-31,0.91,5.7,,,105931587.9,2440,21.73,11.69,27.68,6.45,25.32,5.31,0.0,1.82,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2022-03-31,0.9,0.87,,,235064040.9,4061,19.38,12.3,30.04,6.72,24.31,5.44,0.0,1.81,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2022-03-31,0.9,0.87,,,1566866679.0,47656,19.38,12.3,30.04,6.72,24.31,5.44,0.0,1.81,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2022-03-31,0.91,0.86,,,103818435.9,2424,19.38,12.3,30.04,6.72,24.31,5.44,0.0,1.81,0.0
Conservative Balanced Fund,Oneanswer KiwiSaver Scheme,2022-12-31,0.82,-9.79,,,216214788.8,3905,15.12,13.66,36.98,6.82,21.37,4.51,0.0,1.54,0.0
Conservative Balanced Fund,ANZ KiwiSaver Scheme,2022-12-31,0.82,-9.8,,,1484569767.0,47289,15.13,13.66,36.97,6.82,21.37,4.51,0.0,1.54,0.0
Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,2022-12-31,0.82,-9.8,,,98494420.62,2343,15.12,13.66,36.98,6.82,21.37,4.51,0.0,1.54,0.0
Conservative Fund,Fisher Funds KiwiSaver Scheme,2013-09-30,1.08,7.38,,,201877324.0,51742,14.74,34.81,28.64,7.74,11.95,1.07,1.05,0.0,
Conservative Fund,Fisher Funds Two KiwiSaver Scheme,2013-09-30,0.98,5.85,,,74053617.38,6866,17.76,24.62,27.16,8.01,10.44,,12.01,,
Conservative Fund,Oneanswer KiwiSaver Scheme,2013-09-30,1.02,5.91,,,249874580.9,28200,23.64,17.86,36.42,6.46,12.54,3.08,0.0,0.0,
Conservative Fund,ANZ KiwiSaver Scheme,2013-09-30,1.03,5.79,,,286867590.6,38667,24.49,17.68,36.11,6.29,12.36,3.07,0.0,0.0,
Conservative Fund,ANZ Default KiwiSaver Scheme,2013-09-30,0.53,5.23,,,685021112.9,85197,20.85,17.34,41.92,5.13,11.9,2.86,0.0,0.0,
Conservative Fund,Westpac KiwiSaver Scheme,2013-09-30,0.78,5.84,,,1067927564.0,190499,21.35,23.05,29.57,9.2,9.27,4.53,0.0,3.03,
Conservative Fund,ASB KiwiSaver Scheme,2013-09-30,0.38,4.95,,,1798993382.0,248946,18.84,31.12,29.62,9.23,11.19,0.0,0.0,0.0,
Conservative Fund,Generate KiwiSaver Scheme,2013-09-30,,-1.56,,,506467.47,177,11.16,60.94,,11.9,,16.0,,,
Conservative Fund,Fisher Funds KiwiSaver Scheme,2013-12-31,1.08,7.08,,,210961573.7,51263,11.4,39.0,26.7,7.7,12.93,1.22,1.05,0.0,
Conservative Fund,Fisher Funds Two KiwiSaver Scheme,2013-12-31,0.98,5.23,,,76802238.73,7083,19.57,23.87,26.53,7.58,10.76,0.0,11.69,,
Conservative Fund,Oneanswer KiwiSaver Scheme,2013-12-31,1.02,5.26,,,257818488.2,28093,21.66,16.39,40.06,5.24,13.56,3.09,0.0,0.0,
Conservative Fund,ANZ KiwiSaver Scheme,2013-12-31,1.03,5.21,,,303755216.6,39516,22.19,16.27,39.8,5.21,13.48,3.05,0.0,0.0,
Conservative Fund,ANZ Default KiwiSaver Scheme,2013-12-31,0.53,4.98,,,707792234.3,85721,21.16,17.6,40.69,5.0,12.67,2.88,0.0,0.0,
Conservative Fund,Westpac KiwiSaver Scheme,2013-12-31,0.78,5.11,,,1140281267.0,196647,21.65,22.9,29.95,8.41,10.14,3.96,0.0,2.99,
Conservative Fund,ASB KiwiSaver Scheme,2013-12-31,0.38,4.84,,,1898547324.41,254148,18.61,30.71,30.35,9.1,11.23,,,,
Conservative Fund,Generate KiwiSaver Scheme,2013-12-31,,-0.83,,,1065454.28,331,12.13,62.41,,8.53,,16.94,,,
Conservative Fund,Fisher Funds KiwiSaver Scheme,2014-03-31,1.08,6.26,,,221824000.0,51194,17.41,32.97,27.0,7.57,12.73,1.32,1.0,0.0,
Conservative Fund,Fisher Funds Two KiwiSaver Scheme,2014-03-31,0.98,4.9,,,81127160.98,7237,21.7,22.91,25.85,7.75,10.35,,11.44,,
Conservative Fund,Oneanswer KiwiSaver Scheme,2014-03-31,1.02,4.27,,,274406536.2,29324,20.66,16.37,40.32,5.0,14.65,3.0,0.0,0.0,
Conservative Fund,ANZ KiwiSaver Scheme,2014-03-31,1.03,4.22,,,322857993.9,40376,20.11,16.46,40.38,5.01,15.04,3.0,0.0,0.0,
Conservative Fund,ANZ Default KiwiSaver Scheme,2014-03-31,0.53,4.27,,,739864976.0,87012,20.49,17.89,41.87,4.91,11.9,2.94,0.0,0.0,
Conservative Fund,Westpac KiwiSaver Scheme,2014-03-31,0.78,4.28,,,1218405935.0,199783,22.18,22.63,29.9,8.5,9.83,3.97,0.0,2.99,
Conservative Fund,ASB KiwiSaver Scheme,2014-03-31,0.38,4.07,,,1998129337.46,258752,18.79,30.96,29.54,9.35,11.36,,,,
Conservative Fund,Generate KiwiSaver Scheme,2014-03-31,,0.73,,,1676830.18,516,12.88,57.53,,7.7,,21.89,,,
Conservative Fund,Fisher Funds KiwiSaver Scheme,2014-06-30,1.03,7.39,,,235023055.0,52487,18.03,34.98,24.02,7.84,12.77,1.42,0.94,0.0,
Conservative Fund,Fisher Funds Two KiwiSaver Scheme,2014-06-30,1.0,7.98,,,85803603.0,7417,19.32,23.93,26.69,7.48,10.7,0.0,11.88,0.0,
Conservative Fund,Oneanswer KiwiSaver Scheme,2014-06-30,0.94,6.9,,,281163906.9,29189,23.68,14.13,40.33,4.97,13.72,3.17,0.0,0.0,
Conservative Fund,ANZ KiwiSaver Scheme,2014-06-30,0.95,6.89,,,338640285.1,40909,24.31,13.99,40.07,4.85,13.68,3.1,0.0,0.0,
Conservative Fund,ANZ Default KiwiSaver Scheme,2014-06-30,0.51,6.99,,,753047266.7,87426,19.84,17.8,42.16,4.91,12.16,3.13,0.0,0.0,
Conservative Fund,Westpac KiwiSaver Scheme,2014-06-30,0.72,6.98,,,1290682598.0,204149,22.69,22.12,29.9,8.28,9.81,4.21,0.0,2.99,
Conservative Fund,ASB KiwiSaver Scheme,2014-06-30,0.38,6.17,,,2101018812.09,264581,18.8,30.77,30.09,9.15,11.19,,,,
Conservative Fund,Generate KiwiSaver Scheme,2014-06-30,1.27,6.37,,,2926017.871,815,18.12,56.95,,6.17,,18.76,,,
Conservative Fund,Fisher Funds KiwiSaver Scheme,2014-09-30,1.03,7.01,,,261372759.0,53854,12.41,37.21,27.55,7.63,12.95,1.35,0.85,0.0,
Conservative Fund,Fisher Funds Two KiwiSaver Scheme,2014-09-30,1.0,7.13,,,90735750.98,5196,19.4,24.61,26.64,7.4,10.17,0.0,11.78,0.0,
Conservative Fund,Oneanswer KiwiSaver Scheme,2014-09-30,0.94,7.39,,,298516903.09,29074,22.75,13.97,39.65,4.36,16.4,2.87,0.0,0.0,
Conservative Fund,ANZ KiwiSaver Scheme,2014-09-30,0.95,7.41,,,368514562.9,41282,23.13,13.89,39.49,4.37,16.26,2.86,0.0,0.0,
Conservative Fund,ANZ Default KiwiSaver Scheme,2014-09-30,0.51,8.04,,,796197327.57,86682,21.19,15.26,40.4,4.37,15.77,3.01,0.0,0.0,
Conservative Fund,Westpac KiwiSaver Scheme,2014-09-30,0.72,7.76,,,1411062487.0,207410,22.94,22.31,29.95,8.63,9.14,4.08,0.0,2.95,
Conservative Fund,ASB KiwiSaver Scheme,2014-09-30,0.38,7.14,,,2277234579.84,267535,18.29,30.16,31.46,9.02,11.07,,,,
Conservative Fund,Generate KiwiSaver Scheme,2014-09-30,1.27,6.41,,,4791501.712,1200,6.19,61.04,,12.63,,20.14,,,
