quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2017-12-31,FND18,MERCER SHARES FUND,MERCER KIWISAVER SCHEME,0.90,16763365.22,877,2015-02-18,19.84,,0.96,,,,,,,,,,,,0.65,0.0,0.0,24.03,75.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0.0,0.0,0.0
2017-12-31,FND2171,GROWTH FUND,ONEANSWER KIWISAVER SCHEME,1.00,352988288.72,14965,2007-10-01,15.53,,1.08,,,,,,,,,,,,6.83,4.66,8.5,20.15,47.75,12.11,0.0,0.0,0.0,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,0.0
2017-12-31,FND2172,BALANCED GROWTH FUND,ONEANSWER KIWISAVER SCHEME,0.95,454218247.61,11810,2007-10-01,12.83,,1.03,,,,,,,,,,,,10.05,8.39,16.47,16.24,38.73,10.12,0.0,0.0,0.0,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,0.0
2017-12-31,FND2173,BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.90,511020149.48,13105,2007-10-01,10.19,,0.98,,,,,,,,,,,,14.23,11.17,24.23,13.35,28.87,8.15,0.0,0.0,0.0,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,0.0
2017-12-31,FND2174,CONSERVATIVE BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.85,163337457.04,4505,2007-10-01,7.65,,0.93,,,,,,,,,,,,19.58,14.02,31.11,9.28,19.88,6.13,0.0,0.0,0.0,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,0.0
2017-12-31,FND2175,CONSERVATIVE FUND,ONEANSWER KIWISAVER SCHEME,0.85,414858618.38,23801,2007-10-01,5.19,,0.93,,,,,,,,,,,,22.24,17.57,39.86,5.19,12.02,3.12,0.0,0.0,0.0,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,0.0
2017-12-31,FND2176,CASH FUND,ONEANSWER KIWISAVER SCHEME,0.48,36601606.01,1316,2007-10-01,1.55,,0.54,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2177,NEW ZEALAND FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.55,6617709.0,457,2007-10-01,3.62,,0.62,,,,,,,,,,,,0.09,99.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2178,INTERNATIONAL FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.75,2380659.0,232,2007-10-01,1.66,,0.83,,,,,,,,,,,,0.09,0.0,99.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2179,AUSTRALASIAN PROPERTY FUND,ONEANSWER KIWISAVER SCHEME,1.00,17851532.0,1167,2007-10-01,12.65,,1.07,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,99.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2017-12-31,FND2180,INTERNATIONAL PROPERTY FUND,ONEANSWER KIWISAVER SCHEME,1.00,8324281.0,765,2007-10-01,6.71,,1.08,,,,,,,,,,,,0.11,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2017-12-31,FND2181,AUSTRALASIAN SHARE FUND,ONEANSWER KIWISAVER SCHEME,1.00,28256407.78,1476,2007-10-01,19.0,,1.07,,,,,,,,,,,,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2182,INTERNATIONAL SHARE FUND,ONEANSWER KIWISAVER SCHEME,1.00,45859767.0,1740,2007-10-01,22.52,,1.1,,,,,,,,,,,,0.13,0.0,0.0,0.0,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2017-12-31,FND2183,SUSTAINABLE INTERNATIONAL SHARE FUND,ONEANSWER KIWISAVER SCHEME,1.20,7196529.0,416,2008-08-25,19.32,,1.45,,,,,,,,,,,,2.5,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2017-12-31,FND2184,GROWTH FUND,ANZ KIWISAVER SCHEME,1.00,2592765410.0,278973,2007-10-01,15.42,,1.1,,,,,,,,,,,,7.31,4.64,8.48,19.81,47.73,12.03,0.0,0.0,0.0,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,0.0
2017-12-31,FND2185,BALANCED GROWTH FUND,ANZ KIWISAVER SCHEME,0.95,1647947599.0,88034,2007-10-01,12.7,,1.05,,,,,,,,,,,,10.48,8.28,16.48,15.96,38.79,10.01,0.0,0.0,0.0,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,0.0
2017-12-31,FND2186,BALANCED FUND,ANZ KIWISAVER SCHEME,0.90,1929080952.0,101246,2007-10-01,10.1,,0.99,,,,,,,,,,,,14.64,11.08,24.22,13.13,28.84,8.09,0.0,0.0,0.0,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,0.0
